Item_identifier,item_weight,Item_fat_content,Item_visibility,Item_type,Item_mpr,Outlet_identifier,Outlet_establishment_year,Outlet_size,Outlet_location_type,Outlet_type,item_outlet_sales
FDM25,10.69500,Regular,0.101542010000,Breakfast,173.771200000000,OUT010,1998,High,"Tier 3","Grocery Store",175.7712000
FDM27,12.35000,Regular,0.158337479000,Meat,157.994600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3313.6866000
FDM27,12.35000,Regular,0.158715731000,Meat,157.294600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1577.9460000
FDM27,12.35000,Regular,0.159114890000,Meat,158.194600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1104.5622000
FDM28,15.70000,"Low Fat",0.045166237000,"Frozen Foods",178.666000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2516.7240000
FDM28,15.70000,"Low Fat",0.045203854000,"Frozen Foods",180.266000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1617.8940000
FDM28,15.70000,"Low Fat",0.045274134000,"Frozen Foods",177.966000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3415.5540000
FDM28,15.70000,"Low Fat",0.045295529000,"Frozen Foods",181.366000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1977.4260000
FDM28,15.70000,"Low Fat",0.075661985000,"Frozen Foods",181.366000000000,OUT010,1998,High,"Tier 3","Grocery Store",179.7660000
FDM33,15.60000,"Low Fat",0.000000000000,"Snack Foods",220.479800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",661.1394000
FDM33,15.60000,"Low Fat",0.087646694000,"Snack Foods",221.579800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",5509.4950000
FDM33,15.60000,"Low Fat",0.087719692000,"Snack Foods",218.579800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4407.5960000
FDM33,15.60000,"Low Fat",0.088215871000,"Snack Foods",220.179800000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",5068.7354000
FDM34,19.00000,"Low Fat",0.067447572000,"Snack Foods",132.962600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1967.4390000
FDM34,19.00000,"Low Fat",0.067722325000,"Snack Foods",130.862600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1573.9512000
FDM34,19.00000,"Low Fat",0.112893408000,"Snack Foods",131.062600000000,OUT010,1998,Small,"Tier 3","Grocery Store",524.6504000
FDM36,11.65000,Regular,0.058681957000,"Baking Goods",170.442200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",517.3266000
FDM36,11.65000,Regular,0.058719726000,"Baking Goods",171.142200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2931.5174000
FDM36,11.65000,Regular,0.058730831000,"Baking Goods",171.942200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3448.8440000
FDM36,11.65000,Regular,0.058822142000,"Baking Goods",173.542200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3448.8440000
FDM36,11.65000,Regular,0.059063036000,"Baking Goods",172.042200000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1379.5376000
FDM38,5.88500,Regular,0.092694107000,Canned,53.698200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1525.3478000
FDM38,5.88500,Regular,0.092771309000,Canned,54.198200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",999.3658000
FDM39,6.42000,LF,0.089498926000,Dairy,178.100200000000,OUT010,1998,High,"Tier 3","Grocery Store",358.2004000
FDM39,6.42000,"low fat",0.053426165000,Dairy,178.700200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4477.5050000
FDM39,6.42000,"Low Fat",0.053553794000,Dairy,178.600200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3582.0040000
FDM39,6.42000,"Low Fat",0.053688479000,Dairy,178.300200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2328.3026000
FDM40,10.19500,"Low Fat",0.000000000000,"Frozen Foods",143.115400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2410.8618000
FDM40,10.19500,"Low Fat",0.159803853000,"Frozen Foods",141.515400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",850.8924000
FDM40,10.19500,"Low Fat",0.159936948000,"Frozen Foods",143.215400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2552.6772000
FDM45,8.65500,Regular,0.088121336000,"Snack Foods",119.775600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2059.9852000
FDM45,8.65500,Regular,0.088178053000,"Snack Foods",122.675600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2302.3364000
FDM45,8.65500,Regular,0.088194730000,"Snack Foods",119.675600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2423.5120000
FDM45,8.65500,Regular,0.088373591000,"Snack Foods",119.375600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1454.1072000
FDM45,8.65500,Regular,0.088693595000,"Snack Foods",122.575600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2181.1608000
FDM46,7.36500,"Low Fat",0.159937597000,"Snack Foods",93.912000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1304.9680000
FDM46,7.36500,"Low Fat",0.159967845000,"Snack Foods",94.712000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1304.9680000
FDM46,7.36500,"Low Fat",0.160216552000,"Snack Foods",93.512000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1677.8160000
FDM46,7.36500,"Low Fat",0.160292264000,"Snack Foods",94.712000000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",932.1200000
FDM50,13.00000,Regular,0.030064132000,Canned,58.022000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",898.8300000
FDM50,13.00000,Regular,0.030083482000,Canned,61.922000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1557.9720000
FDM50,13.00000,Regular,0.030150193000,Canned,61.422000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",539.2980000
FDM50,13.00000,Regular,0.030211742000,Canned,59.322000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",539.2980000
FDM51,11.80000,Regular,0.000000000000,Meat,102.467400000000,OUT010,1998,High,"Tier 3","Grocery Store",203.7348000
FDM51,11.80000,Regular,0.025904648000,Meat,102.467400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2037.3480000
FDM51,11.80000,Regular,0.025921320000,Meat,101.967400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1731.7458000
FDM51,11.80000,Regular,0.025966531000,Meat,102.267400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2444.8176000
FDM51,11.80000,Regular,0.025978802000,Meat,102.567400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1629.8784000
FDM51,11.80000,Regular,0.026072872000,Meat,99.867400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1018.6740000
FDM52,15.10000,"Low Fat",0.025988508000,"Frozen Foods",146.607600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2364.9216000
FDM52,15.10000,"Low Fat",0.025993423000,"Frozen Foods",147.407600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2808.3444000
FDM52,15.10000,"Low Fat",0.026046138000,"Frozen Foods",147.207600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1773.6912000
FDM52,15.10000,"Low Fat",0.026140452000,"Frozen Foods",149.007600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",4138.6128000
FDM57,11.65000,Regular,0.075834825000,"Snack Foods",82.990800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1258.3620000
FDM57,11.65000,Regular,0.075849167000,"Snack Foods",85.190800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2181.1608000
FDM57,11.65000,Regular,0.076002991000,"Snack Foods",83.490800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",503.3448000
FDM57,11.65000,Regular,0.076278201000,"Snack Foods",85.190800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",671.1264000
FDM58,16.85000,Regular,0.000000000000,"Snack Foods",110.054400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2572.6512000
FDM58,16.85000,Regular,0.079624087000,"Snack Foods",111.654400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2125.2336000
FDM58,16.85000,Regular,0.079690403000,"Snack Foods",113.454400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2908.2144000
FDM58,16.85000,Regular,0.080015028000,"Snack Foods",111.854400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1677.8160000
FDM58,16.85000,Regular,0.080141165000,"Snack Foods",111.454400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",2013.3792000
FDM58,16.85000,Regular,0.133385398000,"Snack Foods",109.854400000000,OUT010,1998,Medium,"Tier 3","Grocery Store",223.7088000
FDM60,10.80000,Regular,0.000000000000,"Baking Goods",39.313800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1015.3450000
FDM60,10.80000,Regular,0.048143292000,"Baking Goods",40.213800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",690.4346000
FDM60,10.80000,Regular,0.048218142000,"Baking Goods",42.213800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",690.4346000
FDM60,10.80000,Regular,0.048339408000,"Baking Goods",41.513800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",446.7518000
FDN01,8.89500,LF,0.072693696000,Breakfast,175.937000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",529.3110000
FDN01,8.89500,"Low Fat",0.000000000000,Breakfast,178.437000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1235.0590000
FDN01,8.89500,"Low Fat",0.072511335000,Breakfast,177.437000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3528.7400000
FDN01,8.89500,"Low Fat",0.072545601000,Breakfast,176.237000000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1764.3700000
FDN01,8.89500,"Low Fat",0.121180705000,Breakfast,177.037000000000,OUT010,1998,Medium,"Tier 3","Grocery Store",176.4370000
FDN02,16.50000,"Low Fat",0.073766310000,Canned,208.563800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2691.8294000
FDN02,16.50000,"Low Fat",0.073813788000,Canned,207.263800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",5383.6588000
FDN02,16.50000,"Low Fat",0.073827748000,Canned,208.863800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2484.7656000
FDN02,16.50000,"Low Fat",0.073977473000,Canned,206.863800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2070.6380000
FDN02,16.50000,"Low Fat",0.074245348000,Canned,208.263800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",4762.4674000
FDN03,9.80000,Regular,0.015087112000,Meat,250.140800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4005.4528000
FDN03,9.80000,Regular,0.015089965000,Meat,249.640800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1001.3632000
FDN03,9.80000,Regular,0.025257508000,Meat,248.540800000000,OUT010,1998,Small,"Tier 3","Grocery Store",751.0224000
FDN04,11.80000,reg,0.014087057000,"Frozen Foods",180.334400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1427.4752000
FDN04,11.80000,Regular,0.000000000000,"Frozen Foods",179.234400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2141.2128000
FDN04,11.80000,Regular,0.014075334000,"Frozen Foods",176.834400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3568.6880000
FDN04,11.80000,Regular,0.014115626000,"Frozen Foods",178.534400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",3390.2536000
FDN04,11.80000,Regular,0.014144442000,"Frozen Foods",180.434400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",535.3032000
FDN04,11.80000,Regular,0.014166739000,"Frozen Foods",178.234400000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2854.9504000
FDN09,14.15000,LF,0.000000000000,"Snack Foods",244.182800000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",731.0484000
FDN09,14.15000,LF,0.035016754000,"Snack Foods",245.382800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1705.7796000
FDN09,14.15000,"Low Fat",0.034845668000,"Snack Foods",242.782800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3167.8764000
FDN09,14.15000,"Low Fat",0.034868095000,"Snack Foods",243.782800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",6579.4356000
FDN09,14.15000,"Low Fat",0.058373080000,"Snack Foods",243.982800000000,OUT010,1998,Medium,"Tier 3","Grocery Store",731.0484000
FDN10,11.50000,"Low Fat",0.000000000000,"Snack Foods",119.512400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",829.5868000
FDN10,11.50000,"Low Fat",0.046115083000,"Snack Foods",120.212400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1540.6612000
FDN10,11.50000,"Low Fat",0.046217345000,"Snack Foods",120.312400000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",474.0496000
FDN10,11.50000,"Low Fat",0.046384700000,"Snack Foods",118.912400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1540.6612000
FDN12,15.60000,"Low Fat",0.000000000000,"Baking Goods",111.854400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1454.1072000
FDN12,15.60000,"Low Fat",0.081036436000,"Baking Goods",112.354400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2572.6512000
FDN12,15.60000,"Low Fat",0.081103929000,"Baking Goods",112.354400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1006.6896000
FDN12,15.60000,"Low Fat",0.081268410000,"Baking Goods",110.254400000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1789.6704000
FDN12,15.60000,"Low Fat",0.081562686000,"Baking Goods",112.754400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1118.5440000
FDN12,15.60000,"Low Fat",0.135751350000,"Baking Goods",111.554400000000,OUT010,1998,Medium,"Tier 3","Grocery Store",223.7088000
FDN13,18.60000,LF,0.151931742000,Breakfast,101.135800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1105.8938000
FDN13,18.60000,"Low Fat",0.152058281000,Breakfast,99.935800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",201.0716000
FDN13,18.60000,"Low Fat",0.152294691000,Breakfast,98.935800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1508.0370000
FDN13,18.60000,"Low Fat",0.152366659000,Breakfast,98.535800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1306.9654000
FDN13,18.60000,"Low Fat",0.152918384000,Breakfast,99.835800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1910.1802000
FDN15,17.50000,"Low Fat",0.016720132000,Meat,139.918000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",419.4540000
FDN15,17.50000,"Low Fat",0.016760075000,Meat,141.618000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2097.2700000
FDN15,17.50000,"Low Fat",0.016767995000,Meat,141.418000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1957.4520000
FDN15,17.50000,"Low Fat",0.016802225000,Meat,138.518000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2376.9060000
FDN15,17.50000,"Low Fat",0.028009382000,Meat,141.718000000000,OUT010,1998,High,"Tier 3","Grocery Store",419.4540000
FDN16,12.60000,Regular,0.062648111000,"Frozen Foods",104.899000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1960.7810000
FDN16,12.60000,Regular,0.062700289000,"Frozen Foods",102.199000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1960.7810000
FDN16,12.60000,Regular,0.062797771000,"Frozen Foods",103.999000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",825.5920000
FDN16,12.60000,Regular,0.062827447000,"Frozen Foods",105.099000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1444.7860000
FDN16,12.60000,Regular,0.063054947000,"Frozen Foods",102.399000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2270.3780000
FDN21,18.60000,"Low Fat",0.076791671000,"Snack Foods",161.023600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3705.8428000
FDN21,18.60000,"Low Fat",0.076841095000,"Snack Foods",162.223600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2900.2248000
FDN21,18.60000,"Low Fat",0.076855628000,"Snack Foods",161.023600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",483.3708000
FDN21,18.60000,"Low Fat",0.076975118000,"Snack Foods",161.823600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1611.2360000
FDN21,18.60000,"Low Fat",0.077168705000,"Snack Foods",160.623600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1611.2360000
FDN22,18.85000,Regular,0.138190277000,"Snack Foods",250.872400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3775.0860000
FDN22,18.85000,Regular,0.138585859000,"Snack Foods",252.472400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3271.7412000
FDN22,18.85000,Regular,0.138868769000,"Snack Foods",251.872400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3271.7412000
FDN22,18.85000,Regular,0.139087683000,"Snack Foods",251.772400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3020.0688000
FDN23,6.57500,Regular,0.075444922000,Breads,146.044400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2612.5992000
FDN23,6.57500,Regular,0.075493480000,Breads,143.544400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",3338.3212000
FDN23,6.57500,Regular,0.075507758000,Breads,146.444400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1596.5884000
FDN23,6.57500,Regular,0.075625152000,Breads,145.744400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3193.1768000
FDN23,6.57500,Regular,0.075660890000,Breads,145.444400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2612.5992000
FDN24,14.10000,"Low Fat",0.113267430000,"Baking Goods",54.595600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1037.3164000
FDN24,14.10000,"Low Fat",0.113497140000,"Baking Goods",56.195600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1364.8900000
FDN24,14.10000,"low fat",0.113908117000,"Baking Goods",53.395600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",982.7208000
FDN25,7.89500,Regular,0.061124626000,Breakfast,58.558800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",171.7764000
FDN25,7.89500,Regular,0.061163967000,Breakfast,59.258800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",801.6232000
FDN25,7.89500,Regular,0.061270647000,Breakfast,56.758800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",343.5528000
FDN25,7.89500,Regular,0.061424738000,Breakfast,57.758800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1145.1760000
FDN27,20.85000,"Low Fat",0.000000000000,Meat,115.180800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1054.6272000
FDN27,20.85000,"Low Fat",0.039555016000,Meat,116.880800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",820.2656000
FDN27,20.85000,"Low Fat",0.039624006000,Meat,117.280800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1523.3504000
FDN28,5.88000,Regular,0.030242184000,"Frozen Foods",101.799000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",515.9950000
FDN28,5.88000,Regular,0.030247903000,"Frozen Foods",101.399000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2063.9800000
FDN28,5.88000,Regular,0.030294931000,"Frozen Foods",104.099000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",412.7960000
FDN28,5.88000,Regular,0.030371121000,"Frozen Foods",101.799000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1960.7810000
FDN28,5.88000,Regular,0.030418998000,"Frozen Foods",103.099000000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1341.5870000
FDN33,6.30500,Regular,0.123013310000,"Snack Foods",93.243600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2079.9592000
FDN33,6.30500,Regular,0.123115764000,"Snack Foods",95.643600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",661.8052000
FDN33,6.30500,Regular,0.123307177000,"Snack Foods",93.543600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",283.6308000
FDN34,15.60000,Regular,0.000000000000,"Snack Foods",170.613200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",6595.4148000
FDN34,15.60000,Regular,0.045755590000,"Snack Foods",167.113200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2874.9244000
FDN34,15.60000,Regular,0.045835395000,"Snack Foods",168.213200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2367.5848000
FDN34,15.60000,Regular,0.046023105000,"Snack Foods",169.213200000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2536.6980000
FDN38,6.61500,Regular,0.091895319000,Canned,248.640800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3504.7712000
FDN38,6.61500,Regular,0.091954465000,Canned,250.640800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4756.4752000
FDN38,6.61500,Regular,0.091971856000,Canned,251.640800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",6008.1792000
FDN38,6.61500,Regular,0.092158377000,Canned,251.140800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3254.4304000
FDN38,6.61500,Regular,0.092346510000,Canned,251.840800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",4506.1344000
